Id_cliente;FECHA EFECTIVA;Id_tx;DIAS COMPRA 
115;30/09/2020;4699;159
145;30/09/2020;9347;159
125;31/01/2021;8603;36
142;31/01/2021;3514;36
130;31/01/2021;8187;36
144;31/01/2021;8487;36
131;31/01/2021;5644;36
112;31/01/2021;5247;36
133;31/01/2021;8062;36
122;31/01/2021;3747;36
126;31/01/2021;2899;36
120;31/01/2021;5774;36
125;31/01/2021;5351;36
111;31/01/2021;9834;36
133;31/01/2021;6966;36
123;31/01/2021;7031;36
124;31/01/2021;5112;36
125;31/01/2021;5646;36
129;31/01/2021;9313;36
119;31/10/2020;5273;128
144;31/10/2020;7113;128
116;31/10/2020;9738;128
136;31/10/2020;9178;128
117;31/10/2020;8604;128
124;31/10/2020;8471;128
124;31/10/2020;4004;128
137;31/10/2020;5089;128
127;31/10/2020;4739;128
127;31/10/2020;4059;128
122;31/10/2020;3326;128
115;31/10/2020;5828;128
113;31/12/2020;8145;67
118;31/12/2020;9465;67
141;31/12/2020;8519;67
138;31/12/2020;6791;67
131;31/12/2020;8517;67
134;31/12/2020;9285;67
104;31/12/2020;5180;67
124;31/12/2020;4070;67
139;31/12/2020;3102;67
126;31/12/2020;2593;67
127;31/12/2020;6827;67
120;31/12/2020;9086;67
142;31/12/2020;4513;67
133;31/12/2020;3371;67
114;4/01/2021;9453;63
142;4/01/2021;3205;63
110;4/01/2021;6576;63
118;4/01/2021;6286;63
117;4/01/2021;6657;63
134;4/01/2021;6046;63
136;4/01/2021;6301;63
144;4/01/2021;7581;63
143;4/01/2021;9045;63
120;4/01/2021;8663;63
128;4/01/2021;7597;63
128;4/10/2020;8475;155
114;4/10/2020;3579;155
136;4/10/2020;3621;155
117;4/10/2020;7222;155
133;4/10/2020;7282;155
117;4/10/2020;8852;155
116;4/10/2020;4999;155
117;4/10/2020;7039;155
124;4/10/2020;6718;155
102;4/10/2020;3757;155
118;4/10/2020;4818;155
131;4/10/2020;8177;155
130;4/10/2020;4238;155
135;4/10/2020;7958;155
111;4/10/2020;9325;155
132;4/11/2020;5021;124
145;4/11/2020;6788;124
142;4/11/2020;4306;124
137;4/11/2020;7909;124
146;4/11/2020;3066;124
116;4/11/2020;3204;124
125;4/11/2020;8928;124
127;4/11/2020;6932;124
138;4/11/2020;8663;124
131;4/11/2020;2834;124
121;4/11/2020;7684;124
135;4/11/2020;5280;124
107;4/11/2020;2806;124
132;4/11/2020;8603;124
139;4/11/2020;4065;124
134;4/11/2020;9187;124
116;4/11/2020;5304;124
127;4/11/2020;5012;124
128;4/11/2020;3814;124
129;4/11/2020;6096;124
123;4/12/2020;6886;94
116;4/12/2020;6398;94
126;4/12/2020;6726;94
130;4/12/2020;6405;94
132;4/12/2020;5419;94
125;4/12/2020;4952;94
126;4/12/2020;9042;94
136;4/12/2020;4949;94
130;4/12/2020;4505;94
130;4/12/2020;9764;94
131;4/12/2020;4476;94
123;4/12/2020;4952;94
127;4/12/2020;4710;94
157;4/12/2020;7713;94
128;4/12/2020;3903;94
129;4/02/2021;8802;32
128;4/02/2021;7350;32
139;4/02/2021;7685;32
124;4/02/2021;3896;32
127;4/02/2021;6046;32
126;4/02/2021;5183;32
137;4/02/2021;8655;32
141;4/02/2021;5308;32
115;4/03/2021;4476;4
125;4/03/2021;4953;4
113;4/03/2021;6283;4
133;4/03/2021;6351;4
141;4/03/2021;8570;4
131;4/09/2020;2491;185
131;4/09/2020;9334;185
116;4/09/2020;6133;185
127;4/09/2020;6247;185
132;4/09/2020;4967;185
129;4/09/2020;4974;185
122;4/09/2020;5479;185
121;4/09/2020;6378;185
129;4/09/2020;4536;185
137;4/09/2020;9199;185
144;4/09/2020;5415;185
113;5/01/2021;8039;62
125;5/01/2021;8878;62
111;5/01/2021;2491;62
113;5/01/2021;5696;62
136;5/01/2021;8062;62
132;5/01/2021;9356;62
107;5/01/2021;8501;62
122;5/01/2021;6482;62
124;5/01/2021;9150;62
133;5/01/2021;3259;62
138;5/01/2021;6556;62
134;5/01/2021;4052;62
128;5/10/2020;9542;154
131;5/10/2020;9451;154
120;5/10/2020;8256;154
112;5/10/2020;2847;154
142;5/10/2020;3797;154
121;5/10/2020;9866;154
123;5/10/2020;3488;154
104;5/10/2020;9134;154
140;5/10/2020;2919;154
112;5/10/2020;3019;154
133;5/11/2020;4511;123
118;5/11/2020;6688;123
132;5/11/2020;8456;123
126;5/11/2020;7719;123
127;5/11/2020;2544;123
116;5/11/2020;9230;123
97;5/11/2020;6229;123
121;5/11/2020;6772;123
118;5/11/2020;6427;123
134;5/11/2020;5204;123
112;5/11/2020;2815;123
114;5/11/2020;8087;123
153;5/11/2020;6732;123
119;5/11/2020;7673;123
111;5/11/2020;6279;123
143;5/11/2020;2803;123
127;5/11/2020;7970;123
124;5/11/2020;5306;123
153;5/11/2020;4954;123
131;5/12/2020;9637;93
119;5/12/2020;9403;93
125;5/12/2020;7355;93
115;5/12/2020;7625;93
123;5/12/2020;4541;93
120;5/12/2020;6634;93
134;5/12/2020;2631;93
103;5/12/2020;5173;93
125;5/12/2020;6799;93
137;5/12/2020;9333;93
112;5/12/2020;3962;93
154;5/12/2020;6906;93
120;5/12/2020;5208;93
127;5/12/2020;2621;93
123;5/12/2020;6215;93
118;5/12/2020;9321;93
130;5/12/2020;9469;93
128;5/02/2021;9611;31
130;5/02/2021;3441;31
126;5/02/2021;4874;31
134;5/02/2021;8974;31
132;5/02/2021;2466;31
109;5/02/2021;8882;31
113;5/02/2021;6988;31
129;5/02/2021;5726;31
126;5/02/2021;5291;31
136;5/02/2021;3643;31
124;5/02/2021;7445;31
108;5/03/2021;8161;3
116;5/03/2021;4966;3
130;5/03/2021;9264;3
116;5/03/2021;5777;3
135;5/03/2021;2477;3
115;5/03/2021;3576;3
131;5/03/2021;7594;3
128;5/03/2021;7472;3
121;5/09/2020;5444;184
133;5/09/2020;6161;184
125;5/09/2020;8613;184
120;5/09/2020;8743;184
121;5/09/2020;5873;184
130;5/09/2020;2812;184
128;5/09/2020;6518;184
118;6/01/2021;6806;61
134;6/01/2021;9321;61
112;6/01/2021;4243;61
131;6/01/2021;7830;61
114;6/01/2021;5652;61
121;6/01/2021;9111;61
133;6/01/2021;6178;61
143;6/01/2021;7454;61
136;6/01/2021;7435;61
138;6/01/2021;6749;61
122;6/01/2021;4248;61
127;6/01/2021;5334;61
137;6/10/2020;3145;153
133;6/10/2020;9360;153
126;6/10/2020;4883;153
133;6/10/2020;8335;153
127;6/10/2020;8450;153
133;6/10/2020;9088;153
141;6/10/2020;8293;153
118;6/10/2020;8001;153
116;6/10/2020;3602;153
144;6/10/2020;6393;153
131;6/10/2020;9765;153
128;6/10/2020;6849;153
122;6/10/2020;8296;153
130;6/10/2020;6641;153
121;6/10/2020;5083;153
122;6/10/2020;6575;153
121;6/11/2020;4733;122
121;6/11/2020;8088;122
133;6/11/2020;8185;122
126;6/11/2020;5715;122
128;6/11/2020;8110;122
97;6/11/2020;4659;122
103;6/11/2020;8231;122
134;6/11/2020;8483;122
120;6/11/2020;8059;122
106;6/11/2020;6112;122
118;6/11/2020;5950;122
130;6/11/2020;8169;122
122;6/11/2020;4627;122
119;6/12/2020;6548;92
109;6/12/2020;4955;92
133;6/12/2020;6182;92
137;6/12/2020;9286;92
135;6/12/2020;7248;92
117;6/12/2020;7389;92
118;6/12/2020;8672;92
131;6/12/2020;5948;92
156;6/12/2020;2988;92
114;6/02/2021;4508;30
124;6/02/2021;7834;30
140;6/02/2021;4509;30
128;6/02/2021;2506;30
132;6/02/2021;3868;30
124;6/02/2021;4005;30
110;6/02/2021;5887;30
157;6/02/2021;6273;30
134;6/02/2021;5605;30
109;6/02/2021;4385;30
130;6/02/2021;6805;30
123;6/02/2021;8712;30
115;6/03/2021;4016;2
119;6/03/2021;7905;2
146;6/03/2021;7971;2
140;6/03/2021;5646;2
103;6/03/2021;2860;2
138;6/03/2021;7562;2
136;6/03/2021;6612;2
120;6/03/2021;3020;2
138;6/03/2021;5191;2
138;6/03/2021;8718;2
110;6/09/2020;9110;183
121;6/09/2020;3471;183
110;6/09/2020;2636;183
148;6/09/2020;4989;183
126;6/09/2020;8009;183
92;6/09/2020;4324;183
124;6/09/2020;6188;183
131;6/09/2020;5430;183
130;6/09/2020;9072;183
125;7/01/2021;6058;60
120;7/01/2021;7024;60
125;7/01/2021;2826;60
115;7/01/2021;9803;60
99;7/01/2021;5939;60
122;7/01/2021;9471;60
143;7/01/2021;7521;60
116;7/10/2020;3467;152
116;7/10/2020;3333;152
119;7/10/2020;6857;152
123;7/10/2020;9446;152
124;7/10/2020;7300;152
115;7/10/2020;5456;152
125;7/10/2020;6957;152
127;7/10/2020;4808;152
117;7/11/2020;3537;121
121;7/11/2020;4843;121
119;7/11/2020;3077;121
131;7/11/2020;8236;121
128;7/11/2020;3665;121
143;7/11/2020;5833;121
122;7/11/2020;4908;121
131;7/11/2020;8386;121
107;7/11/2020;3839;121
142;7/11/2020;6519;121
137;7/11/2020;6662;121
127;7/11/2020;3574;121
133;7/11/2020;8091;121
129;7/11/2020;5144;121
120;7/11/2020;4637;121
142;7/11/2020;3744;121
130;7/12/2020;4983;91
114;7/12/2020;6668;91
143;7/12/2020;5323;91
122;7/12/2020;3719;91
136;7/12/2020;5273;91
141;7/12/2020;9482;91
142;7/12/2020;7156;91
100;7/12/2020;3121;91
131;7/12/2020;4162;91
108;7/12/2020;9394;91
130;7/12/2020;2905;91
120;7/12/2020;9571;91
117;7/12/2020;6854;91
139;7/02/2021;2478;29
120;7/02/2021;3179;29
132;7/02/2021;8818;29
114;7/02/2021;4647;29
145;7/02/2021;7161;29
122;7/02/2021;2715;29
115;7/02/2021;4145;29
118;7/02/2021;9462;29
123;7/02/2021;8043;29
139;7/02/2021;7484;29
105;7/02/2021;3033;29
113;7/02/2021;3167;29
123;7/03/2021;3474;1
136;7/03/2021;4746;1
144;7/03/2021;5274;1
128;7/03/2021;9634;1
109;7/09/2020;3207;182
129;7/09/2020;8550;182
135;7/09/2020;5101;182
133;7/09/2020;4614;182
125;7/09/2020;9226;182
136;7/09/2020;8922;182
129;7/09/2020;6014;182
130;7/09/2020;4577;182
133;8/01/2021;8807;59
118;8/01/2021;3212;59
138;8/01/2021;4985;59
124;8/01/2021;6640;59
135;8/01/2021;8570;59
127;8/01/2021;5168;59
118;8/01/2021;9698;59
124;8/01/2021;5849;59
130;8/10/2020;2800;151
124;8/10/2020;4600;151
126;8/10/2020;7121;151
126;8/10/2020;4855;151
135;8/10/2020;2489;151
150;8/10/2020;8170;151
133;8/10/2020;9876;151
135;8/10/2020;9737;151
139;8/10/2020;8167;151
121;8/10/2020;5994;151
127;8/10/2020;8913;151
133;8/10/2020;9535;151
114;8/10/2020;2763;151
124;8/10/2020;7537;151
125;8/10/2020;3843;151
124;8/10/2020;6410;151
138;8/11/2020;3279;120
142;8/11/2020;9188;120
118;8/11/2020;9791;120
120;8/11/2020;7679;120
131;8/11/2020;6951;120
145;8/11/2020;7109;120
159;8/11/2020;7693;120
141;8/11/2020;6567;120
138;8/11/2020;9618;120
130;8/11/2020;8320;120
120;8/11/2020;7307;120
119;8/11/2020;4017;120
127;8/11/2020;6384;120
132;8/12/2020;2970;90
128;8/12/2020;8049;90
123;8/12/2020;8184;90
132;8/12/2020;6322;90
125;8/12/2020;6533;90
135;8/12/2020;9295;90
131;8/12/2020;7284;90
128;8/12/2020;8044;90
130;8/12/2020;6923;90
134;8/02/2021;3782;28
142;8/02/2021;4553;28
140;8/02/2021;2971;28
118;8/02/2021;9022;28
148;8/02/2021;4014;28
129;8/02/2021;5751;28
127;8/02/2021;5971;28
102;8/02/2021;7582;28
136;8/02/2021;9041;28
131;8/02/2021;5464;28
111;8/02/2021;7837;28
128;8/02/2021;5371;28
127;8/03/2021;3946;0
129;8/03/2021;7385;0
129;8/03/2021;4904;0
150;8/03/2021;4215;0
113;8/03/2021;3558;0
126;8/03/2021;4825;0
120;8/09/2020;8101;181
133;8/09/2020;4108;181
139;8/09/2020;2685;181
105;8/09/2020;5830;181
158;8/09/2020;9331;181
131;8/09/2020;7178;181
108;8/09/2020;7572;181
115;8/09/2020;9582;181
125;8/09/2020;8343;181
112;8/09/2020;7442;181
128;9/01/2021;8357;58
135;9/01/2021;5259;58
133;9/01/2021;5504;58
154;9/01/2021;6340;58
117;9/01/2021;4885;58
145;9/01/2021;6810;58
123;9/01/2021;2989;58
133;9/10/2020;2749;150
132;9/10/2020;5217;150
107;9/10/2020;8109;150
136;9/10/2020;2664;150
118;9/10/2020;4349;150
112;9/10/2020;5404;150
126;9/10/2020;5114;150
136;9/10/2020;6143;150
122;9/10/2020;9139;150
130;9/10/2020;4482;150
118;9/10/2020;7838;150
128;9/10/2020;6113;150
140;9/10/2020;7198;150
124;9/10/2020;9213;150
138;9/10/2020;3088;150
121;9/10/2020;6201;150
125;9/11/2020;4712;119
107;9/11/2020;2850;119
131;9/11/2020;2534;119
124;9/11/2020;5827;119
131;9/11/2020;2793;119
136;9/11/2020;3823;119
121;9/11/2020;8046;119
113;9/11/2020;9498;119
123;9/11/2020;8269;119
132;9/11/2020;9248;119
124;9/11/2020;7806;119
119;9/11/2020;8021;119
134;9/11/2020;7044;119
121;9/11/2020;5226;119
125;9/11/2020;6576;119
119;9/11/2020;8616;119
136;9/11/2020;9723;119
117;9/11/2020;5595;119
123;9/12/2020;8056;89
111;9/12/2020;8838;89
106;9/12/2020;7877;89
119;9/12/2020;5590;89
123;9/12/2020;9647;89
114;9/12/2020;6466;89
109;9/12/2020;2723;89
142;9/12/2020;3771;89
123;9/12/2020;2535;89
118;9/12/2020;6055;89
142;9/12/2020;5833;89
118;9/12/2020;4835;89
128;9/12/2020;4223;89
115;9/12/2020;4324;89
118;9/12/2020;9237;89
116;9/02/2021;3175;27
125;9/02/2021;4208;27
123;9/02/2021;2780;27
125;9/02/2021;3903;27
91;9/02/2021;8693;27
129;9/02/2021;6431;27
132;9/02/2021;7674;27
108;9/02/2021;7911;27
138;9/09/2020;6139;180
137;9/09/2020;3790;180
125;9/09/2020;2665;180
135;9/09/2020;6821;180
126;9/09/2020;4329;180
112;9/09/2020;3042;180
118;9/09/2020;7832;180
131;9/09/2020;3982;180
