Id_cliente;FECHA EFECTIVA;Id_tx;DIAS COMPRA ;codigo unico
138;29/11/2020;5025;99;2639
132;4/11/2020;5021;124;2640
114;20/11/2020;5018;108;2641
115;28/10/2020;5018;131;2642
116;1/09/2020;5017;188;2643
126;26/01/2021;5016;41;2644
117;15/09/2020;5013;174;2645
130;21/01/2021;5012;46;2646
127;4/11/2020;5012;124;2647
115;10/12/2020;5009;88;2648
120;11/11/2020;5008;117;2649
130;2/03/2021;5006;6;2650
133;11/10/2020;5000;148;2651
134;23/02/2021;5000;13;2652
135;26/09/2020;5000;163;2653
116;4/10/2020;4999;155;2654
142;24/11/2020;4992;104;2655
148;6/09/2020;4989;183;2656
138;8/01/2021;4985;59;2657
130;7/12/2020;4983;91;2658
152;23/12/2020;4980;75;2659
118;1/12/2020;4977;97;2660
129;4/09/2020;4974;185;2661
131;10/02/2021;4972;26;2662
120;25/01/2021;4971;42;2663
124;13/12/2020;4968;85;2664
132;4/09/2020;4967;185;2665
116;5/03/2021;4966;3;2666
133;28/10/2020;4965;131;2667
120;20/12/2020;4957;78;2668
135;28/10/2020;4957;131;2669
99;11/02/2021;4956;25;2670
151;21/12/2020;4956;77;2671
109;6/12/2020;4955;92;2672
153;5/11/2020;4954;123;2673
125;4/03/2021;4953;4;2674
125;4/12/2020;4952;94;2675
123;4/12/2020;4952;94;2676
126;17/10/2020;4950;142;2677
110;27/12/2020;4949;71;2678
136;4/12/2020;4949;94;2679
116;11/09/2020;4935;178;2680
142;14/12/2020;4932;84;2681
119;28/12/2020;4932;70;2682
128;2/10/2020;4925;157;2683
119;29/01/2021;4925;38;2684
133;30/12/2020;4921;68;2685
117;27/02/2021;4917;9;2686
127;14/09/2020;4913;175;2687
141;16/10/2020;4909;143;2688
122;7/11/2020;4908;121;2689
138;3/02/2021;4906;33;2690
129;8/03/2021;4904;0;2691
127;17/11/2020;4901;111;2692
135;25/10/2020;4894;134;2693
117;27/11/2020;4893;101;2694
119;29/09/2020;4889;160;2695
117;9/01/2021;4885;58;2696
135;12/11/2020;4884;116;2697
121;22/12/2020;4883;76;2698
126;6/10/2020;4883;153;2699
141;11/11/2020;4882;117;2700
126;5/02/2021;4874;31;2701
128;12/02/2021;4868;24;2702
130;15/10/2020;4867;144;2703
139;17/01/2021;4864;50;2704
119;20/12/2020;4858;78;2705
126;8/10/2020;4855;151;2706
117;13/02/2021;4854;23;2707
135;18/12/2020;4854;80;2708
112;12/01/2021;4853;55;2709
126;19/10/2020;4851;140;2710
129;22/09/2020;4849;167;2711
136;18/11/2020;4846;110;2712
142;1/03/2021;4843;7;2713
100;30/11/2020;4843;98;2714
121;7/11/2020;4843;121;2715
118;9/12/2020;4835;89;2716
122;13/01/2021;4832;54;2717
126;8/03/2021;4825;0;2718
127;1/09/2020;4823;188;2719
117;27/11/2020;4819;101;2720
97;27/02/2021;4818;9;2721
140;27/02/2021;4818;9;2722
118;4/10/2020;4818;155;2723
125;26/09/2020;4816;163;2724
127;7/10/2020;4808;152;2725
123;18/11/2020;4803;110;2726
124;19/11/2020;4795;109;2727
126;12/12/2020;4792;86;2728
126;23/09/2020;4792;166;2729
118;18/11/2020;4787;110;2730
136;16/10/2020;4783;143;2731
110;19/01/2021;4780;48;2732
136;10/12/2020;4772;88;2733
136;11/10/2020;4766;148;2734
138;2/12/2020;4753;96;2735
149;20/10/2020;4752;139;2736
138;24/12/2020;4751;74;2737
105;11/10/2020;4749;148;2738
120;18/09/2020;4746;171;2739
136;7/03/2021;4746;1;2740
133;13/11/2020;4742;115;2741
129;24/02/2021;4742;12;2742
140;16/10/2020;4741;143;2743
130;25/02/2021;4741;11;2744
127;31/10/2020;4739;128;2745
128;21/09/2020;4733;168;2746
121;6/11/2020;4733;122;2747
142;23/11/2020;4731;105;2748
129;3/02/2021;4730;33;2749
137;22/09/2020;4727;167;2750
142;30/12/2020;4726;68;2751
112;21/11/2020;4719;107;2752
118;14/01/2021;4718;53;2753
121;2/10/2020;4714;157;2754
139;25/02/2021;4713;11;2755
125;9/11/2020;4712;119;2756
128;30/11/2020;4711;98;2757
115;22/09/2020;4710;167;2758
127;4/12/2020;4710;94;2759
124;2/02/2021;4701;34;2760
115;30/09/2020;4699;159;2761
116;12/09/2020;4692;177;2762
114;30/12/2020;4690;68;2763
123;28/01/2021;4685;39;2764
120;14/11/2020;4682;114;2765
130;1/12/2020;4678;97;2766
131;16/12/2020;4677;82;2767
123;18/10/2020;4676;141;2768
118;20/10/2020;4671;139;2769
128;24/10/2020;4669;135;2770
133;27/02/2021;4667;9;2771
133;2/11/2020;4663;126;2772
122;30/12/2020;4663;68;2773
131;10/11/2020;4660;118;2774
126;21/12/2020;4660;77;2775
115;22/01/2021;4660;45;2776
115;10/01/2021;4659;57;2777
124;27/09/2020;4659;162;2778
97;6/11/2020;4659;122;2779
132;14/10/2020;4653;145;2780
105;10/02/2021;4650;26;2781
122;24/12/2020;4649;74;2782
112;14/09/2020;4647;175;2783
114;7/02/2021;4647;29;2784
113;29/01/2021;4644;38;2785
124;17/09/2020;4638;172;2786
118;29/11/2020;4637;99;2787
120;7/11/2020;4637;121;2788
117;10/01/2021;4635;57;2789
130;26/02/2021;4628;10;2790
122;6/11/2020;4627;122;2791
102;15/01/2021;4626;52;2792
125;23/10/2020;4622;136;2793
137;12/01/2021;4621;55;2794
133;7/09/2020;4614;182;2795
119;22/11/2020;4610;106;2796
137;16/10/2020;4607;143;2797
128;12/11/2020;4603;116;2798
124;11/02/2021;4601;25;2799
124;8/10/2020;4600;151;2800
121;28/09/2020;4599;161;2801
115;11/11/2020;4598;117;2802
139;15/10/2020;4598;144;2803
133;21/12/2020;4597;77;2804
133;14/11/2020;4592;114;2805
119;10/09/2020;4588;179;2806
128;15/09/2020;4584;174;2807
134;23/10/2020;4583;136;2808
132;23/11/2020;4582;105;2809
126;24/02/2021;4582;12;2810
132;27/01/2021;4581;40;2811
130;7/09/2020;4577;182;2812
118;15/02/2021;4571;21;2813
126;22/11/2020;4563;106;2814
126;16/11/2020;4561;112;2815
126;11/10/2020;4560;148;2816
122;15/02/2021;4560;21;2817
142;8/02/2021;4553;28;2818
131;30/11/2020;4550;98;2819
127;12/11/2020;4547;116;2820
125;20/12/2020;4545;78;2821
123;5/12/2020;4541;93;2822
129;4/09/2020;4536;185;2823
136;1/02/2021;4535;35;2824
129;10/10/2020;4535;149;2825
120;16/10/2020;4535;143;2826
130;15/10/2020;4513;144;2827
142;31/12/2020;4513;67;2828
133;5/11/2020;4511;123;2829
140;6/02/2021;4509;30;2830
114;6/02/2021;4508;30;2831
130;4/12/2020;4505;94;2832
131;12/12/2020;4503;86;2833
136;26/12/2020;4503;72;2834
132;11/01/2021;4502;56;2835
135;14/12/2020;4501;84;2836
112;11/10/2020;4500;148;2837
113;13/12/2020;4491;85;2838
123;16/01/2021;4489;51;2839
141;28/02/2021;4486;8;2840
120;13/10/2020;4484;146;2841
126;12/12/2020;4483;86;2842
141;17/10/2020;4483;142;2843
130;9/10/2020;4482;150;2844
134;28/01/2021;4477;39;2845
131;4/12/2020;4476;94;2846
115;4/03/2021;4476;4;2847
122;22/02/2021;4471;14;2848
127;11/02/2021;4470;25;2849
129;29/11/2020;4466;99;2850
140;14/02/2021;4460;22;2851
137;25/01/2021;4459;42;2852
133;21/11/2020;4458;107;2853
150;28/10/2020;4458;131;2854
153;1/12/2020;4457;97;2855
116;18/09/2020;4457;171;2856
126;21/11/2020;4448;107;2857
108;26/02/2021;4444;10;2858
132;23/12/2020;4439;75;2859
125;10/09/2020;4438;179;2860
131;17/09/2020;4437;172;2861
129;2/02/2021;4437;34;2862
110;24/01/2021;4435;43;2863
128;13/01/2021;4430;54;2864
131;16/12/2020;4430;82;2865
119;25/01/2021;4430;42;2866
122;11/09/2020;4424;178;2867
110;18/11/2020;4421;110;2868
111;29/01/2021;4415;38;2869
107;1/11/2020;4411;127;2870
120;26/02/2021;4403;10;2871
132;25/11/2020;4399;103;2872
131;13/11/2020;4396;115;2873
114;27/10/2020;4395;132;2874
124;17/01/2021;4391;50;2875
108;11/12/2020;4388;87;2876
132;20/12/2020;4386;78;2877
138;30/09/2020;4386;159;2878
109;6/02/2021;4385;30;2879
108;30/01/2021;4384;37;2880
97;14/12/2020;4383;84;2881
138;11/02/2021;4378;25;2882
138;27/11/2020;4361;101;2883
128;29/09/2020;4361;160;2884
129;10/10/2020;4358;149;2885
124;20/01/2021;4355;47;2886
116;29/11/2020;4355;99;2887
132;11/12/2020;4354;87;2888
119;19/02/2021;4354;17;2889
129;28/09/2020;4354;161;2890
121;11/02/2021;4353;25;2891
118;9/10/2020;4349;150;2892
128;17/11/2020;4346;111;2893
123;23/02/2021;4345;13;2894
138;13/10/2020;4342;146;2895
122;10/02/2021;4340;26;2896
123;17/02/2021;4336;19;2897
135;27/02/2021;4336;9;2898
152;30/09/2020;4336;159;2899
116;13/02/2021;4335;23;2900
135;23/11/2020;4333;105;2901
132;11/01/2021;4329;56;2902
126;9/09/2020;4329;180;2903
92;6/09/2020;4324;183;2904
115;9/12/2020;4324;89;2905
122;18/11/2020;4323;110;2906
129;10/10/2020;4320;149;2907
134;20/11/2020;4320;108;2908
102;1/10/2020;4317;158;2909
117;1/03/2021;4317;7;2910
125;1/03/2021;4315;7;2911
101;22/12/2020;4311;76;2912
142;4/11/2020;4306;124;2913
132;21/11/2020;4305;107;2914
112;23/10/2020;4305;136;2915
122;26/12/2020;4303;72;2916
128;23/12/2020;4298;75;2917
136;27/02/2021;4298;9;2918
135;18/01/2021;4291;49;2919
139;12/10/2020;4275;147;2920
119;17/02/2021;4272;19;2921
101;22/11/2020;4271;106;2922
146;1/10/2020;4268;158;2923
123;20/02/2021;4259;16;2924
115;28/11/2020;4258;100;2925
144;10/11/2020;4255;118;2926
126;3/12/2020;4249;95;2927
122;6/01/2021;4248;61;2928
112;6/01/2021;4243;61;2929
137;11/02/2021;4242;25;2930
133;15/12/2020;4238;83;2931
130;4/10/2020;4238;155;2932
134;22/01/2021;4230;45;2933
113;14/12/2020;4229;84;2934
119;23/12/2020;4229;75;2935
120;29/01/2021;4224;38;2936
128;30/10/2020;4224;129;2937
128;9/12/2020;4223;89;2938
124;11/12/2020;4220;87;2939
150;8/03/2021;4215;0;2940
127;23/12/2020;4213;75;2941
110;28/02/2021;4210;8;2942
127;21/12/2020;4208;77;2943
125;9/02/2021;4208;27;2944
117;30/11/2020;4202;98;2945
139;16/02/2021;4200;20;2946
149;16/12/2020;4198;82;2947
112;21/09/2020;4195;168;2948
123;25/09/2020;4193;164;2949
125;28/09/2020;4190;161;2950
131;25/11/2020;4182;103;2951
135;22/11/2020;4181;106;2952
125;10/01/2021;4179;57;2953
136;3/02/2021;4177;33;2954
114;10/10/2020;4170;149;2955
117;3/11/2020;4170;125;2956
124;18/09/2020;4165;171;2957
124;13/09/2020;4163;176;2958
124;22/10/2020;4162;137;2959
131;7/12/2020;4162;91;2960
123;1/09/2020;4160;188;2961
123;27/01/2021;4159;40;2962
138;16/10/2020;4157;143;2963
138;23/12/2020;4156;75;2964
125;26/09/2020;4151;163;2965
131;12/02/2021;4149;24;2966
130;15/11/2020;4149;113;2967
135;21/11/2020;4148;107;2968
123;29/11/2020;4148;99;2969
115;7/02/2021;4145;29;2970
111;23/10/2020;4144;136;2971
141;21/11/2020;4143;107;2972
126;23/09/2020;4139;166;2973
117;20/01/2021;4132;47;2974
120;30/11/2020;4129;98;2975
139;15/12/2020;4128;83;2976
127;26/02/2021;4125;10;2977
112;11/12/2020;4108;87;2978
115;28/09/2020;4108;161;2979
133;8/09/2020;4108;181;2980
113;2/12/2020;4107;96;2981
96;26/01/2021;4107;41;2982
123;21/11/2020;4104;107;2983
130;29/11/2020;4102;99;2984
125;18/02/2021;4097;18;2985
127;19/12/2020;4088;79;2986
108;29/09/2020;4081;160;2987
141;27/02/2021;4076;9;2988
104;2/10/2020;4074;157;2989
122;28/09/2020;4073;161;2990
124;31/12/2020;4070;67;2991
147;14/01/2021;4068;53;2992
137;20/02/2021;4068;16;2993
129;25/12/2020;4065;73;2994
139;4/11/2020;4065;124;2995
127;31/10/2020;4059;128;2996
130;3/01/2021;4058;64;2997
131;1/10/2020;4055;158;2998
134;5/01/2021;4052;62;2999
126;1/03/2021;4051;7;3000
123;28/12/2020;4050;70;3001
113;21/10/2020;4044;138;3002
118;25/10/2020;4041;134;3003
127;10/11/2020;4024;118;3004
119;8/11/2020;4017;120;3005
115;6/03/2021;4016;2;3006
136;17/10/2020;4014;142;3007
148;8/02/2021;4014;28;3008
145;22/11/2020;4013;106;3009
144;1/09/2020;4009;188;3010
124;6/02/2021;4005;30;3011
124;31/10/2020;4004;128;3012
124;14/12/2020;4002;84;3013
119;12/12/2020;3999;86;3014
124;16/02/2021;3996;20;3015
113;29/11/2020;3987;99;3016
150;10/02/2021;3982;26;3017
131;9/09/2020;3982;180;3018
134;16/02/2021;3978;20;3019
126;24/12/2020;3974;74;3020
132;21/02/2021;3962;15;3021
112;5/12/2020;3962;93;3022
97;13/02/2021;3961;23;3023
135;30/09/2020;3960;159;3024
134;19/01/2021;3959;48;3025
125;13/01/2021;3958;54;3026
112;20/11/2020;3958;108;3027
115;26/01/2021;3951;41;3028
135;12/12/2020;3950;86;3029
139;23/11/2020;3948;105;3030
135;26/10/2020;3947;133;3031
127;8/03/2021;3946;0;3032
115;18/12/2020;3941;80;3033
127;22/09/2020;3941;167;3034
117;17/09/2020;3930;172;3035
119;25/09/2020;3929;164;3036
118;20/02/2021;3922;16;3037
123;29/01/2021;3922;38;3038
125;20/01/2021;3920;47;3039
118;2/01/2021;3917;65;3040
121;29/11/2020;3917;99;3041
152;27/09/2020;3906;162;3042
128;4/12/2020;3903;94;3043
125;9/02/2021;3903;27;3044
139;25/02/2021;3896;11;3045
124;4/02/2021;3896;32;3046
118;28/12/2020;3891;70;3047
129;21/02/2021;3888;15;3048
110;23/09/2020;3888;166;3049
119;21/02/2021;3884;15;3050
129;1/09/2020;3883;188;3051
143;13/09/2020;3880;176;3052
139;27/12/2020;3870;71;3053
132;6/02/2021;3868;30;3054
104;12/11/2020;3861;116;3055
126;30/10/2020;3857;129;3056
123;18/12/2020;3855;80;3057
114;28/09/2020;3850;161;3058
126;27/01/2021;3845;40;3059
125;8/10/2020;3843;151;3060
124;19/09/2020;3842;170;3061
107;7/11/2020;3839;121;3062
113;29/12/2020;3838;69;3063
135;1/03/2021;3836;7;3064
138;26/02/2021;3836;10;3065
127;30/01/2021;3836;37;3066
122;11/10/2020;3832;148;3067
113;15/09/2020;3824;174;3068
136;9/11/2020;3823;119;3069
117;13/10/2020;3822;146;3070
117;13/09/2020;3821;176;3071
128;4/11/2020;3814;124;3072
125;26/09/2020;3810;163;3073
105;30/11/2020;3804;98;3074
142;5/10/2020;3797;154;3075
113;1/02/2021;3794;35;3076
137;9/09/2020;3790;180;3077
127;27/02/2021;3789;9;3078
127;1/02/2021;3788;35;3079
108;27/01/2021;3785;40;3080
109;19/10/2020;3784;140;3081
134;8/02/2021;3782;28;3082
140;25/10/2020;3774;134;3083
94;13/02/2021;3772;23;3084
118;25/02/2021;3772;11;3085
142;9/12/2020;3771;89;3086
133;3/12/2020;3770;95;3087
122;3/11/2020;3768;125;3088
126;27/02/2021;3766;9;3089
115;29/10/2020;3758;130;3090
102;4/10/2020;3757;155;3091
135;12/12/2020;3755;86;3092
125;21/11/2020;3750;107;3093
121;1/11/2020;3749;127;3094
122;31/01/2021;3747;36;3095
128;29/09/2020;3744;160;3096
142;7/11/2020;3744;121;3097
130;28/02/2021;3739;8;3098
131;21/11/2020;3736;107;3099
137;12/09/2020;3735;177;3100
126;22/02/2021;3732;14;3101
130;3/11/2020;3732;125;3102
131;27/12/2020;3729;71;3103
122;7/12/2020;3719;91;3104
128;14/01/2021;3716;53;3105
119;20/10/2020;3713;139;3106
130;20/09/2020;3712;169;3107
133;24/01/2021;3709;43;3108
117;26/09/2020;3708;163;3109
130;29/01/2021;3708;38;3110
108;30/09/2020;3707;159;3111
127;18/09/2020;3700;171;3112
104;23/09/2020;3699;166;3113
114;16/11/2020;3696;112;3114
127;27/12/2020;3693;71;3115
135;10/10/2020;3688;149;3116
127;14/11/2020;3670;114;3117
138;18/02/2021;3668;18;3118
114;18/11/2020;3666;110;3119
128;7/11/2020;3665;121;3120
119;30/09/2020;3663;159;3121
129;27/01/2021;3660;40;3122
147;15/02/2021;3659;21;3123
137;11/12/2020;3657;87;3124
125;30/12/2020;3651;68;3125
123;12/12/2020;3647;86;3126
148;15/11/2020;3647;113;3127
121;25/10/2020;3647;134;3128
131;22/01/2021;3645;45;3129
136;5/02/2021;3643;31;3130
119;11/11/2020;3642;117;3131
110;17/10/2020;3632;142;3132
136;4/10/2020;3621;155;3133
120;12/12/2020;3617;86;3134
103;11/10/2020;3609;148;3135
130;18/11/2020;3609;110;3136
125;22/12/2020;3609;76;3137
131;14/11/2020;3608;114;3138
140;26/12/2020;3607;72;3139
120;1/10/2020;3606;158;3140
116;6/10/2020;3602;153;3141
118;25/02/2021;3592;11;3142
136;3/09/2020;3592;186;3143
97;24/12/2020;3588;74;3144
124;28/09/2020;3588;161;3145
137;1/01/2021;3586;66;3146
139;1/02/2021;3584;35;3147
115;20/11/2020;3583;108;3148
116;24/10/2020;3580;135;3149
114;4/10/2020;3579;155;3150
144;28/02/2021;3577;8;3151
115;5/03/2021;3576;3;3152
127;7/11/2020;3574;121;3153
125;11/11/2020;3572;117;3154
122;3/11/2020;3572;125;3155
120;23/11/2020;3570;105;3156
113;23/10/2020;3563;136;3157
165;1/12/2020;3562;97;3158
113;8/03/2021;3558;0;3159
130;12/09/2020;3552;177;3160
137;30/09/2020;3551;159;3161
138;23/09/2020;3549;166;3162
110;25/02/2021;3549;11;3163
119;27/09/2020;3549;162;3164
140;15/10/2020;3546;144;3165
126;10/02/2021;3544;26;3166
124;24/11/2020;3543;104;3167
117;7/11/2020;3537;121;3168
121;29/10/2020;3532;130;3169
112;19/10/2020;3527;140;3170
109;20/01/2021;3527;47;3171
121;20/11/2020;3527;108;3172
101;21/10/2020;3525;138;3173
119;28/01/2021;3523;39;3174
112;30/12/2020;3521;68;3175
142;31/01/2021;3514;36;3176
111;17/12/2020;3512;81;3177
147;26/11/2020;3512;102;3178
111;30/09/2020;3511;159;3179
137;21/09/2020;3509;168;3180
112;14/12/2020;3496;84;3181
126;25/09/2020;3491;164;3182
123;5/10/2020;3488;154;3183
105;14/12/2020;3484;84;3184
125;11/10/2020;3483;148;3185
133;11/09/2020;3481;178;3186
123;7/03/2021;3474;1;3187
121;6/09/2020;3471;183;3188
127;30/09/2020;3470;159;3189
109;3/12/2020;3469;95;3190
116;7/10/2020;3467;152;3191
117;12/02/2021;3449;24;3192
124;14/01/2021;3448;53;3193
131;11/10/2020;3444;148;3194
113;19/11/2020;3444;109;3195
126;24/09/2020;3443;165;3196
130;5/02/2021;3441;31;3197
139;19/01/2021;3440;48;3198
105;3/11/2020;3438;125;3199
135;10/12/2020;3437;88;3200
125;3/10/2020;3429;156;3201
109;10/09/2020;3424;179;3202
123;11/12/2020;3419;87;3203
110;28/09/2020;3410;161;3204
127;24/10/2020;3405;135;3205
139;13/09/2020;3403;176;3206
123;3/01/2021;3397;64;3207
126;21/11/2020;3390;107;3208
114;17/01/2021;3383;50;3209
158;10/12/2020;3381;88;3210
130;15/11/2020;3380;113;3211
120;3/02/2021;3376;33;3212
137;13/11/2020;3372;115;3213
133;31/12/2020;3371;67;3214
133;28/01/2021;3365;39;3215
122;14/11/2020;3363;114;3216
113;10/02/2021;3360;26;3217
126;24/10/2020;3360;135;3218
130;19/10/2020;3357;140;3219
144;2/03/2021;3356;6;3220
122;12/02/2021;3348;24;3221
102;13/10/2020;3348;146;3222
119;19/12/2020;3339;79;3223
138;28/10/2020;3336;131;3224
105;23/02/2021;3334;13;3225
113;21/09/2020;3333;168;3226
116;7/10/2020;3333;152;3227
144;25/12/2020;3331;73;3228
130;14/12/2020;3330;84;3229
112;26/02/2021;3330;10;3230
105;26/01/2021;3326;41;3231
122;31/10/2020;3326;128;3232
134;18/12/2020;3322;80;3233
158;27/12/2020;3315;71;3234
118;24/02/2021;3312;12;3235
119;29/12/2020;3307;69;3236
131;21/12/2020;3304;77;3237
144;25/01/2021;3298;42;3238
126;15/12/2020;3297;83;3239
125;13/01/2021;3292;54;3240
125;25/09/2020;3291;164;3241
113;19/10/2020;3287;140;3242
141;2/03/2021;3284;6;3243
133;22/12/2020;3283;76;3244
126;12/02/2021;3279;24;3245
138;8/11/2020;3279;120;3246
124;13/11/2020;3275;115;3247
125;10/09/2020;3266;179;3248
133;5/01/2021;3259;62;3249
123;10/11/2020;3256;118;3250
133;23/02/2021;3253;13;3251
115;2/02/2021;3251;34;3252
142;1/12/2020;3249;97;3253
121;22/02/2021;3249;14;3254
135;28/09/2020;3249;161;3255
125;11/09/2020;3248;178;3256
119;30/09/2020;3247;159;3257
112;23/01/2021;3241;44;3258
123;26/10/2020;3238;133;3259
145;20/02/2021;3237;16;3260
112;13/12/2020;3223;85;3261
139;22/09/2020;3223;167;3262
111;16/10/2020;3214;143;3263
118;8/01/2021;3212;59;3264
109;7/09/2020;3207;182;3265
142;4/01/2021;3205;63;3266
116;4/11/2020;3204;124;3267
124;26/09/2020;3202;163;3268
125;22/12/2020;3198;76;3269
114;25/11/2020;3194;103;3270
114;24/09/2020;3189;165;3271
133;10/02/2021;3185;26;3272
131;2/03/2021;3185;6;3273
120;7/02/2021;3179;29;3274
116;9/02/2021;3175;27;3275
118;3/10/2020;3172;156;3276
112;24/11/2020;3171;104;3277
123;21/12/2020;3168;77;3278
113;7/02/2021;3167;29;3279
140;13/12/2020;3157;85;3280
121;15/10/2020;3156;144;3281
128;20/12/2020;3155;78;3282
106;17/01/2021;3153;50;3283
149;1/03/2021;3152;7;3284
131;1/02/2021;3149;35;3285
123;27/10/2020;3148;132;3286
124;22/10/2020;3147;137;3287
119;29/11/2020;3146;99;3288
137;6/10/2020;3145;153;3289
141;14/10/2020;3141;145;3290
136;12/01/2021;3140;55;3291
102;21/01/2021;3138;46;3292
119;24/02/2021;3133;12;3293
118;30/12/2020;3133;68;3294
112;30/01/2021;3127;37;3295
135;16/10/2020;3126;143;3296
141;3/01/2021;3123;64;3297
113;17/11/2020;3122;111;3298
100;7/12/2020;3121;91;3299
118;1/03/2021;3106;7;3300
124;19/02/2021;3102;17;3301
139;31/12/2020;3102;67;3302
132;1/11/2020;3100;127;3303
122;13/10/2020;3096;146;3304
129;25/11/2020;3094;103;3305
131;2/11/2020;3090;126;3306
133;30/12/2020;3090;68;3307
122;10/02/2021;3089;26;3308
138;9/10/2020;3088;150;3309
125;13/09/2020;3087;176;3310
127;23/11/2020;3084;105;3311
130;28/11/2020;3082;100;3312
119;7/11/2020;3077;121;3313
117;18/01/2021;3074;49;3314
119;20/02/2021;3071;16;3315
141;21/11/2020;3070;107;3316
123;1/02/2021;3068;35;3317
146;4/11/2020;3066;124;3318
138;14/10/2020;3059;145;3319
132;20/02/2021;3056;16;3320
109;12/10/2020;3053;147;3321
127;22/02/2021;3051;14;3322
141;17/10/2020;3045;142;3323
112;9/09/2020;3042;180;3324
106;30/01/2021;3041;37;3325
117;14/01/2021;3037;53;3326
105;7/02/2021;3033;29;3327
140;28/01/2021;3027;39;3328
119;11/11/2020;3023;117;3329
96;25/12/2020;3023;73;3330
120;6/03/2021;3020;2;3331
112;5/10/2020;3019;154;3332
138;27/02/2021;3018;9;3333
144;16/10/2020;3015;143;3334
103;10/02/2021;3013;26;3335
149;13/10/2020;3013;146;3336
132;18/02/2021;3009;18;3337
126;23/10/2020;3007;136;3338
139;19/12/2020;3006;79;3339
122;27/02/2021;3002;9;3340
121;11/09/2020;2997;178;3341
134;19/02/2021;2994;17;3342
106;17/11/2020;2993;111;3343
107;2/10/2020;2993;157;3344
125;22/01/2021;2991;45;3345
123;9/01/2021;2989;58;3346
156;6/12/2020;2988;92;3347
132;24/02/2021;2979;12;3348
115;3/09/2020;2978;186;3349
146;11/12/2020;2974;87;3350
127;16/09/2020;2974;173;3351
138;2/01/2021;2974;65;3352
128;13/02/2021;2972;23;3353
140;8/02/2021;2971;28;3354
119;12/11/2020;2970;116;3355
132;8/12/2020;2970;90;3356
115;16/09/2020;2968;173;3357
125;27/01/2021;2968;40;3358
117;1/12/2020;2959;97;3359
119;22/11/2020;2956;106;3360
133;18/02/2021;2954;18;3361
107;3/02/2021;2945;33;3362
120;27/11/2020;2943;101;3363
115;14/11/2020;2941;114;3364
120;15/01/2021;2934;52;3365
115;28/10/2020;2933;131;3366
122;21/11/2020;2932;107;3367
140;5/10/2020;2919;154;3368
104;23/10/2020;2918;136;3369
123;16/11/2020;2912;112;3370
123;19/01/2021;2912;48;3371
121;14/10/2020;2908;145;3372
127;23/09/2020;2905;166;3373
130;7/12/2020;2905;91;3374
126;31/01/2021;2899;36;3375
122;14/09/2020;2898;175;3376
130;16/01/2021;2898;51;3377
145;22/12/2020;2895;76;3378
124;23/12/2020;2894;75;3379
119;20/12/2020;2886;78;3380
144;10/10/2020;2874;149;3381
123;11/09/2020;2871;178;3382
134;19/12/2020;2867;79;3383
122;21/11/2020;2860;107;3384
103;6/03/2021;2860;2;3385
120;28/10/2020;2859;131;3386
127;12/12/2020;2858;86;3387
124;2/03/2021;2858;6;3388
107;9/11/2020;2850;119;3389
112;5/10/2020;2847;154;3390
147;27/09/2020;2844;162;3391
118;18/02/2021;2843;18;3392
107;22/01/2021;2841;45;3393
113;26/02/2021;2835;10;3394
131;4/11/2020;2834;124;3395
132;21/10/2020;2833;138;3396
137;22/02/2021;2833;14;3397
145;16/01/2021;2827;51;3398
125;7/01/2021;2826;60;3399
119;21/02/2021;2825;15;3400
119;23/02/2021;2825;13;3401
118;28/09/2020;2824;161;3402
112;5/11/2020;2815;123;3403
131;2/09/2020;2813;187;3404
130;5/09/2020;2812;184;3405
118;23/02/2021;2810;13;3406
130;16/09/2020;2806;173;3407
107;4/11/2020;2806;124;3408
109;15/11/2020;2804;113;3409
151;16/10/2020;2803;143;3410
143;5/11/2020;2803;123;3411
130;8/10/2020;2800;151;3412
139;16/10/2020;2796;143;3413
131;9/11/2020;2793;119;3414
131;12/12/2020;2789;86;3415
129;18/01/2021;2783;49;3416
123;9/02/2021;2780;27;3417
153;18/01/2021;2778;49;3418
152;30/09/2020;2774;159;3419
122;19/12/2020;2773;79;3420
124;24/12/2020;2773;74;3421
114;8/10/2020;2763;151;3422
132;24/02/2021;2758;12;3423
120;17/11/2020;2756;111;3424
117;21/11/2020;2755;107;3425
131;19/12/2020;2754;79;3426
133;9/10/2020;2749;150;3427
141;28/11/2020;2739;100;3428
142;17/10/2020;2731;142;3429
109;9/12/2020;2723;89;3430
128;11/09/2020;2720;178;3431
131;28/12/2020;2718;70;3432
122;7/02/2021;2715;29;3433
140;26/11/2020;2713;102;3434
134;18/10/2020;2709;141;3435
130;3/02/2021;2707;33;3436
126;27/09/2020;2695;162;3437
143;20/12/2020;2692;78;3438
127;14/09/2020;2688;175;3439
139;8/09/2020;2685;181;3440
119;1/09/2020;2683;188;3441
123;13/11/2020;2667;115;3442
140;14/10/2020;2667;145;3443
125;9/09/2020;2665;180;3444
136;9/10/2020;2664;150;3445
136;1/03/2021;2650;7;3446
108;12/11/2020;2648;116;3447
126;27/01/2021;2648;40;3448
136;26/12/2020;2638;72;3449
110;6/09/2020;2636;183;3450
123;23/01/2021;2632;44;3451
134;5/12/2020;2631;93;3452
127;5/12/2020;2621;93;3453
109;30/12/2020;2620;68;3454
127;21/12/2020;2612;77;3455
125;11/10/2020;2607;148;3456
105;23/10/2020;2601;136;3457
126;31/12/2020;2593;67;3458
118;24/11/2020;2584;104;3459
