Id_tx;clase; valor 
4298;COMPRA; $ 82.700 
5422;COMPRA; $ 312.570 
9226;COMPRA; $ 19.900 
8108;COMPRA; $ 69.900 
7194;COMPRA; $ 181.095 
5000;COMPRA; $ 5.500 
3121;COMPRA; $ 530.100 
6815;COMPRA; $ 32.980 
3140;COMPRA; $ 18.350 
6279;COMPRA; $ 651.283 
8814;AVANCE; $ 800.000 
9312;COMPRA; $ 365.467 
8679;COMPRA; $ 70.000 
8613;AVANCE; $ 500.000 
2778;COMPRA; $ 62.000 
6395;COMPRA; $ 148.400 
8801;COMPRA; $ 22.400 
5695;COMPRA; $ 1.000 
8470;AVANCE; $ 400.000 
2584;COMPRA; $ 17.900 
2707;COMPRA; $ 74.000 
7894;COMPRA; $ 154.874 
8880;COMPRA; $ 81.263 
6966;COMPRA; $ 660.191 
7440;COMPRA; $ 95.903 
5366;COMPRA; $ 16.200 
2632;COMPRA; $ 39.900 
7981;COMPRA; $ 604.271 
4701;COMPRA; $ 246.388 
6022;COMPRA; $ 168.100 
8498;COMPRA; $ 50.000 
6988;COMPRA; $ 1.000 
5906;COMPRA; $ 26.000 
5565;COMPRA; $ 126.390 
5554;COMPRA; $ 453.816 
9041;AVANCE; $ 600.000 
4678;COMPRA; $ 199.900 
7307;COMPRA; $ 98.829 
9295;COMPRA; $ 21.500 
3668;COMPRA; $ 83.054 
3861;COMPRA; $ 418.000 
3330;AVANCE; $ 200.000 
5168;COMPRA; $ 280.400 
8918;COMPRA; $ 705.000 
4676;AVANCE; $ 600.000 
8573;COMPRA; $ 16.900 
9782;COMPRA; $ 58.000 
3006;COMPRA; $ 261.723 
3141;COMPRA; $ 54.995 
4868;COMPRA; $ 10.589 
3018;COMPRA; $ 8.000 
4395;AVANCE; $ 100.000 
9588;COMPRA; $ 23.300 
6687;COMPRA; $ 69.520 
9797;COMPRA; $ 75.040 
3609;AVANCE; $ 800.000 
5124;COMPRA; $ 64.280 
5287;COMPRA; $ 50.000 
3304;COMPRA; $ 64.150 
2803;AVANCE; $ 800.000 
4965;COMPRA; $ 85.000 
3982;COMPRA; $ 138.041 
6309;COMPRA; $ 182.761 
4560;COMPRA; $ 711.140 
8961;COMPRA; $ 60.000 
5040;COMPRA; $ 43.494 
5833;AVANCE; $ 800.000 
8140;COMPRA; $ 26.133 
4476;AVANCE; $ 400.000 
5605;COMPRA; $ 70.000 
6690;AVANCE; $ 800.000 
7652;COMPRA; $ 136.982 
4143;COMPRA; $ 925.598 
4458;COMPRA; $ 190.107 
5016;COMPRA; $ 329.103 
2945;COMPRA; $ 32.900 
7402;AVANCE; $ 800.000 
9053;AVANCE; $ 1.200.000 
4132;COMPRA; $ 70.586 
2754;AVANCE; $ 130.000 
6617;COMPRA; $ 167.930 
3155;COMPRA; $ 1.797.851 
5949;AVANCE; $ 800.000 
6534;COMPRA; $ 10.000 
3084;COMPRA; $ 32.900 
8395;AVANCE; $ 400.000 
6526;AVANCE; $ 100.000 
9630;COMPRA; $ 142.319 
5428;COMPRA; $ 105.900 
8178;COMPRA; $ 69.856 
9255;COMPRA; $ 224.976 
4298;COMPRA; $ 336.957 
5915;COMPRA; $ 2.949.500 
6636;AVANCE; $ 100.000 
8813;AVANCE; $ 800.000 
2560;AVANCE; $ 300.000 
7671;AVANCE; $ 700.000 
7003;COMPRA; $ 51.000 
2898;AVANCE; $ 800.000 
5529;COMPRA; $ 23.491 
9866;COMPRA; $ 907.554 
7277;COMPRA; $ 559.900 
5156;COMPRA; $ 379.900 
3307;COMPRA; $ 113.000 
4345;COMPRA; $ 74.972 
8947;AVANCE; $ 400.000 
8616;COMPRA; $ 51.781 
6683;COMPRA; $ 95.122 
8995;AVANCE; $ 160.000 
7925;COMPRA; $ 280.010 
4952;COMPRA; $ 50.364 
5943;COMPRA; $ 42.570 
9784;COMPRA; $ 77.000 
8692;COMPRA; $ 166.386 
2572;COMPRA; $ 40.584 
3133;COMPRA; $ 144.281 
9435;AVANCE; $ 400.000 
5663;AVANCE; $ 400.000 
6012;COMPRA; $ 40.500 
4128;COMPRA; $ 102.159 
2813;COMPRA; $ 60.900 
4050;COMPRA; $ 32.900 
7328;COMPRA; $ 127.963 
5915;COMPRA; $ 665.550 
6684;COMPRA; $ 475.938 
4889;COMPRA; $ 958.498 
4002;COMPRA; $ 87.150 
8922;AVANCE; $ 200.000 
7520;COMPRA; $ 21.900 
7244;COMPRA; $ 61.100 
7031;COMPRA; $ 22.600 
8136;COMPRA; $ 362.606 
6586;AVANCE; $ 800.000 
4917;COMPRA; $ 594.880 
3437;COMPRA; $ 17.500 
3223;AVANCE; $ 300.000 
4992;COMPRA; $ 177.485 
4628;COMPRA; $ 156.927 
3696;AVANCE; $ 600.000 
4403;COMPRA; $ 305.919 
9543;COMPRA; $ 800.000 
3153;COMPRA; $ 139.026 
2756;AVANCE; $ 50.000 
7536;AVANCE; $ 800.000 
4076;COMPRA; $ 238.860 
6879;COMPRA; $ 9.200 
4597;COMPRA; $ 560.267 
8230;COMPRA; $ 218.403 
8693;AVANCE; $ 500.000 
5576;AVANCE; $ 800.000 
9792;COMPRA; $ 91.300 
7516;COMPRA; $ 2.380.102 
4162;COMPRA; $ 64.870 
4181;COMPRA; $ 210.718 
7212;COMPRA; $ 35.051 
4503;COMPRA; $ 358.146 
6388;COMPRA; $ 210.537 
4156;AVANCE; $ 318.000 
8754;COMPRA; $ 492.341 
3645;AVANCE; $ 800.000 
6493;AVANCE; $ 300.000 
3883;COMPRA; $ 599.900 
3647;COMPRA; $ 12.700 
7284;COMPRA; $ 93.280 
8815;AVANCE; $ 300.000 
6906;COMPRA; $ 52.927 
5346;COMPRA; $ 624.950 
9480;AVANCE; $ 180.000 
9367;COMPRA; $ 148.770 
9315;COMPRA; $ 424.800 
8885;COMPRA; $ 142.101 
3836;COMPRA; $ 394.700 
9229;COMPRA; $ 247.353 
2556;COMPRA; $ 136.386 
6482;AVANCE; $ 900.000 
2583;COMPRA; $ 94.160 
9675;COMPRA; $ 199.990 
2520;COMPRA; $ 880.000 
6144;AVANCE; $ 100.000 
4466;COMPRA; $ 1.796.235 
7787;COMPRA; $ 43.222 
8656;COMPRA; $ 233.203 
4483;COMPRA; $ 124.773 
8273;COMPRA; $ 844.952 
3708;COMPRA; $ 490.000 
6431;COMPRA; $ 41.108 
6014;AVANCE; $ 300.000 
4165;COMPRA; $ 58.016 
3027;COMPRA; $ 81.622 
5863;COMPRA; $ 1.100.000 
4333;AVANCE; $ 300.000 
8110;COMPRA; $ 443.210 
9320;COMPRA; $ 88.900 
7627;AVANCE; $ 500.000 
3920;COMPRA; $ 338.493 
7597;COMPRA; $ 50.830 
6808;AVANCE; $ 240.000 
5112;COMPRA; $ 424.991 
4354;COMPRA; $ 49.000 
6152;AVANCE; $ 400.000 
7883;AVANCE; $ 600.000 
8276;COMPRA; $ 78.167 
6782;COMPRA; $ 785.600 
4437;AVANCE; $ 800.000 
4906;AVANCE; $ 150.000 
8133;COMPRA; $ 68.300 
3592;COMPRA; $ 57.180 
5142;AVANCE; $ 240.000 
7832;COMPRA; $ 36.500 
6951;COMPRA; $ 1.075.194 
5492;AVANCE; $ 100.000 
9360;AVANCE; $ 436.500 
4107;COMPRA; $ 34.931 
5025;COMPRA; $ 113.750 
5101;AVANCE; $ 800.000 
7758;AVANCE; $ 400.000 
4460;COMPRA; $ 78.511 
5723;COMPRA; $ 117.402 
9867;COMPRA; $ 1.580.160 
9656;COMPRA; $ 253.503 
6595;COMPRA; $ 1.650.000 
4104;COMPRA; $ 388.076 
5909;AVANCE; $ 200.000 
5726;COMPRA; $ 174.953 
8205;COMPRA; $ 1.563.800 
7926;COMPRA; $ 78.880 
9170;AVANCE; $ 180.000 
5183;AVANCE; $ 800.000 
6108;COMPRA; $ 57.800 
3784;AVANCE; $ 800.000 
8427;COMPRA; $ 76.030 
9471;COMPRA; $ 839.215 
5377;COMPRA; $ 141.210 
9504;COMPRA; $ 188.816 
7776;COMPRA; $ 16.500 
2994;AVANCE; $ 300.000 
4883;COMPRA; $ 100.000 
8331;COMPRA; $ 2.456.940 
4753;COMPRA; $ 534.000 
6437;AVANCE; $ 450.000 
5464;COMPRA; $ 384.550 
8293;AVANCE; $ 400.000 
8996;AVANCE; $ 300.000 
7983;COMPRA; $ 55.930 
4710;AVANCE; $ 100.000 
9447;COMPRA; $ 340.000 
9535;COMPRA; $ 37.234 
8429;COMPRA; $ 6.395 
8385;COMPRA; $ 1.400.000 
8973;AVANCE; $ 400.000 
7713;AVANCE; $ 600.000 
7160;COMPRA; $ 40.002 
7521;COMPRA; $ 192.600 
5454;COMPRA; $ 243.890 
9259;COMPRA; $ 52.990 
4242;AVANCE; $ 600.000 
2954;COMPRA; $ 52.141 
7266;COMPRA; $ 1.077.993 
9860;COMPRA; $ 37.760 
5264;COMPRA; $ 25.000 
6400;COMPRA; $ 412.575 
4835;COMPRA; $ 27.140 
4486;COMPRA; $ 55.602 
5456;COMPRA; $ 77.000 
4653;COMPRA; $ 150.000 
8658;COMPRA; $ 229.800 
3772;COMPRA; $ 184.018 
8743;AVANCE; $ 800.000 
6715;COMPRA; $ 27.950 
6340;COMPRA; $ 419.471 
8190;COMPRA; $ 20.000 
6998;COMPRA; $ 64.191 
3168;COMPRA; $ 34.200 
9150;COMPRA; $ 56.489 
6276;COMPRA; $ 95.000 
9767;COMPRA; $ 450.240 
3903;COMPRA; $ 69.050 
2713;COMPRA; $ 275.000 
6817;COMPRA; $ 89.900 
8064;COMPRA; $ 382.125 
9687;COMPRA; $ 286.820 
9655;COMPRA; $ 28.900 
6393;COMPRA; $ 199.150 
4622;COMPRA; $ 51.130 
6063;AVANCE; $ 800.000 
9086;COMPRA; $ 21.706 
4901;AVANCE; $ 800.000 
9850;COMPRA; $ 190.675 
5326;COMPRA; $ 443.323 
3855;AVANCE; $ 700.000 
9717;COMPRA; $ 217.736 
3709;AVANCE; $ 600.000 
5734;COMPRA; $ 330.000 
4536;COMPRA; $ 406.890 
5948;COMPRA; $ 83.820 
2934;COMPRA; $ 39.520 
9847;AVANCE; $ 90.000 
4059;AVANCE; $ 800.000 
6113;COMPRA; $ 27.381 
6396;COMPRA; $ 970.705 
8649;COMPRA; $ 222.350 
8388;COMPRA; $ 32.900 
5891;COMPRA; $ 476.400 
9484;COMPRA; $ 1.600.000 
5855;COMPRA; $ 551.494 
9066;COMPRA; $ 30.000 
6066;COMPRA; $ 102.940 
2763;COMPRA; $ 117.800 
2573;COMPRA; $ 2.800 
9104;COMPRA; $ 26.900 
7079;AVANCE; $ 600.000 
7590;COMPRA; $ 123.686 
9163;COMPRA; $ 415 
5855;COMPRA; $ 111.480 
8743;COMPRA; $ 19.900 
5606;COMPRA; $ 729.900 
6563;COMPRA; $ 60.620 
6826;COMPRA; $ 159.920 
7869;AVANCE; $ 400.000 
4513;AVANCE; $ 100.000 
5266;COMPRA; $ 48.800 
8828;COMPRA; $ 263.156 
7056;COMPRA; $ 1.145.900 
7180;COMPRA; $ 699.855 
4932;COMPRA; $ 122.350 
8362;COMPRA; $ 111.868 
9592;COMPRA; $ 529.600 
2970;AVANCE; $ 220.000 
8044;COMPRA; $ 7.087 
4885;COMPRA; $ 433.707 
4818;COMPRA; $ 259.900 
6738;AVANCE; $ 800.000 
8678;COMPRA; $ 31.990 
4385;COMPRA; $ 1.376.238 
9841;AVANCE; $ 200.000 
4024;COMPRA; $ 1.099.900 
5731;COMPRA; $ 1.063.000 
5123;COMPRA; $ 299.800 
7198;COMPRA; $ 705.700 
7407;COMPRA; $ 6.500 
5726;COMPRA; $ 38.700 
6633;AVANCE; $ 600.000 
8948;COMPRA; $ 171.256 
7304;COMPRA; $ 73.600 
9152;AVANCE; $ 300.000 
4644;COMPRA; $ 527.204 
8955;COMPRA; $ 71.360 
8153;COMPRA; $ 15.000 
5563;COMPRA; $ 71.020 
2918;COMPRA; $ 121.410 
5133;COMPRA; $ 369.900 
7632;COMPRA; $ 197.060 
3033;COMPRA; $ 24.920 
4663;COMPRA; $ 143.430 
3298;AVANCE; $ 600.000 
4435;COMPRA; $ 225.550 
3496;COMPRA; $ 119.800 
7970;AVANCE; $ 300.000 
8446;COMPRA; $ 36.590 
9727;COMPRA; $ 649.900 
4913;COMPRA; $ 96.877 
9668;COMPRA; $ 68.581 
5873;COMPRA; $ 115.118 
6923;COMPRA; $ 18.400 
8475;COMPRA; $ 34.120 
4421;AVANCE; $ 600.000 
4849;COMPRA; $ 110.000 
5646;COMPRA; $ 800.000 
6630;COMPRA; $ 2.414.160 
8390;AVANCE; $ 300.000 
4598;COMPRA; $ 115.668 
9605;AVANCE; $ 800.000 
5778;COMPRA; $ 108.305 
9602;COMPRA; $ 138.641 
5306;AVANCE; $ 400.000 
5259;AVANCE; $ 160.000 
8487;COMPRA; $ 32.000 
9388;COMPRA; $ 14.900 
3647;AVANCE; $ 400.000 
3122;COMPRA; $ 347.938 
5533;COMPRA; $ 97.980 
6630;COMPRA; $ 434.430 
4535;COMPRA; $ 125.330 
9362;AVANCE; $ 600.000 
6803;COMPRA; $ 43.500 
9754;COMPRA; $ 50.000 
7936;COMPRA; $ 2.000.000 
5070;AVANCE; $ 250.000 
7211;COMPRA; $ 77.286 
2683;COMPRA; $ 270.000 
4980;COMPRA; $ 48.860 
6389;COMPRA; $ 33.090 
9582;COMPRA; $ 193.720 
4563;COMPRA; $ 77.700 
4718;COMPRA; $ 240.400 
3259;COMPRA; $ 24.400 
5220;COMPRA; $ 63.087 
8799;AVANCE; $ 800.000 
8313;AVANCE; $ 800.000 
6793;AVANCE; $ 300.000 
8626;COMPRA; $ 270.000 
4483;COMPRA; $ 92.436 
9162;COMPRA; $ 1.300.000 
9394;COMPRA; $ 484.300 
6610;COMPRA; $ 556.096 
2812;COMPRA; $ 223.721 
8655;AVANCE; $ 200.000 
9187;COMPRA; $ 11.060 
6377;COMPRA; $ 32.900 
5380;AVANCE; $ 200.000 
4399;COMPRA; $ 14.600 
5705;COMPRA; $ 48.450 
8435;AVANCE; $ 100.000 
8169;COMPRA; $ 12.965 
4068;COMPRA; $ 3.549.000 
5035;COMPRA; $ 570.904 
9273;COMPRA; $ 1.124.900 
3838;COMPRA; $ 32.130 
9033;AVANCE; $ 800.000 
9318;COMPRA; $ 74.500 
6847;COMPRA; $ 49.890 
6464;COMPRA; $ 119.000 
8424;COMPRA; $ 1.101.942 
5103;AVANCE; $ 100.000 
6805;COMPRA; $ 900.900 
2796;COMPRA; $ 1.120.941 
8435;AVANCE; $ 200.000 
6809;COMPRA; $ 28.000 
8019;COMPRA; $ 214.639 
5966;COMPRA; $ 93.600 
8671;COMPRA; $ 171.996 
7626;AVANCE; $ 600.000 
8774;COMPRA; $ 179.360 
8712;AVANCE; $ 150.000 
3670;COMPRA; $ 200.000 
5186;COMPRA; $ 60.000 
6197;COMPRA; $ 172.618 
9596;COMPRA; $ 143.300 
7674;AVANCE; $ 580.000 
9869;AVANCE; $ 50.000 
2978;AVANCE; $ 100.000 
9213;COMPRA; $ 106.995 
4583;AVANCE; $ 300.000 
6276;COMPRA; $ 139.883 
5246;COMPRA; $ 123.080 
5737;COMPRA; $ 107.400 
3716;COMPRA; $ 1.429.800 
7861;AVANCE; $ 270.000 
8654;COMPRA; $ 15.621 
6276;AVANCE; $ 800.000 
3647;COMPRA; $ 1.812.699 
3729;COMPRA; $ 249.900 
4458;AVANCE; $ 400.000 
4159;COMPRA; $ 220.290 
8797;COMPRA; $ 147.650 
4577;AVANCE; $ 500.000 
7999;COMPRA; $ 291.950 
6018;COMPRA; $ 480.599 
8494;COMPRA; $ 1.855.350 
9554;COMPRA; $ 521.820 
9285;COMPRA; $ 939.900 
9313;COMPRA; $ 141.000 
5206;COMPRA; $ 2.030.850 
8924;COMPRA; $ 1.283.775 
8534;COMPRA; $ 362.938 
8343;COMPRA; $ 1.218.800 
5973;AVANCE; $ 425.000 
5952;COMPRA; $ 54.900 
5387;COMPRA; $ 1.108.734 
9842;COMPRA; $ 723.000 
6004;COMPRA; $ 40.000 
6861;COMPRA; $ 238.260 
8794;AVANCE; $ 600.000 
3356;COMPRA; $ 284.500 
5272;AVANCE; $ 800.000 
3251;COMPRA; $ 70.872 
4894;COMPRA; $ 131.400 
4711;COMPRA; $ 77.942 
2515;COMPRA; $ 163.562 
4730;COMPRA; $ 142.893 
9013;AVANCE; $ 200.000 
9546;COMPRA; $ 148.037 
6410;AVANCE; $ 60.000 
6810;COMPRA; $ 618.746 
3171;COMPRA; $ 2.268.000 
6810;COMPRA; $ 53.210 
5291;AVANCE; $ 800.000 
3643;AVANCE; $ 600.000 
6474;AVANCE; $ 720.000 
7739;COMPRA; $ 679.900 
5274;COMPRA; $ 701.100 
7837;COMPRA; $ 27.665 
7958;COMPRA; $ 1.371.903 
8923;COMPRA; $ 19.440 
6870;COMPRA; $ 26.400 
6662;COMPRA; $ 7.520 
3488;COMPRA; $ 35.285 
9325;COMPRA; $ 28.780 
4017;COMPRA; $ 304.864 
6393;COMPRA; $ 245.426 
9723;COMPRA; $ 2.295.820 
4904;COMPRA; $ 43.051 
9765;COMPRA; $ 26.200 
6849;COMPRA; $ 273.587 
5665;COMPRA; $ 67.850 
5806;COMPRA; $ 1.128.122 
6957;COMPRA; $ 89.000 
8866;AVANCE; $ 100.000 
7537;COMPRA; $ 66.850 
5230;AVANCE; $ 600.000 
2858;COMPRA; $ 35.994 
4742;AVANCE; $ 300.000 
5623;AVANCE; $ 800.000 
2941;AVANCE; $ 200.000 
7556;COMPRA; $ 59.900 
6876;COMPRA; $ 154.800 
4311;AVANCE; $ 800.000 
6291;COMPRA; $ 71.800 
3843;COMPRA; $ 900.000 
4500;COMPRA; $ 11.280 
4275;COMPRA; $ 86.483 
5638;COMPRA; $ 110.000 
7376;COMPRA; $ 31.328 
5484;COMPRA; $ 29.899 
2480;COMPRA; $ 5.760.000 
4846;COMPRA; $ 87.780 
4259;COMPRA; $ 277.900 
4854;COMPRA; $ 450.700 
2858;COMPRA; $ 136.800 
2773;COMPRA; $ 228.979 
2860;COMPRA; $ 9.130 
9014;AVANCE; $ 50.000 
7828;AVANCE; $ 200.000 
4649;AVANCE; $ 200.000 
7695;COMPRA; $ 75.000 
4303;COMPRA; $ 120.290 
3732;COMPRA; $ 1.258.900 
9603;COMPRA; $ 292.500 
7246;COMPRA; $ 380.380 
6351;COMPRA; $ 66.549 
7854;COMPRA; $ 50.000 
3315;COMPRA; $ 200.472 
8336;COMPRA; $ 153.894 
2956;COMPRA; $ 109.930 
5073;COMPRA; $ 119.850 
9296;COMPRA; $ 296.800 
4819;COMPRA; $ 244.874 
2465;AVANCE; $ 100.000 
3312;COMPRA; $ 631.473 
9546;COMPRA; $ 47.994 
7496;COMPRA; $ 18.040 
6395;AVANCE; $ 600.000 
7971;COMPRA; $ 84.102 
5646;COMPRA; $ 160.019 
8994;COMPRA; $ 79.900 
4444;AVANCE; $ 200.000 
9476;COMPRA; $ 84.241 
8800;AVANCE; $ 500.000 
6117;AVANCE; $ 350.000 
5761;COMPRA; $ 86.622 
3960;COMPRA; $ 609.928 
5672;COMPRA; $ 128.377 
4954;COMPRA; $ 175.750 
3880;COMPRA; $ 90.015 
3574;COMPRA; $ 174.787 
8091;COMPRA; $ 2.526.950 
6384;COMPRA; $ 50.000 
8296;COMPRA; $ 649.935 
4627;AVANCE; $ 800.000 
9690;COMPRA; $ 97.684 
6741;COMPRA; $ 129.900 
3766;COMPRA; $ 4.359.623 
2860;COMPRA; $ 20.680 
5109;COMPRA; $ 6.350 
4195;AVANCE; $ 120.000 
4818;COMPRA; $ 158.323 
3275;COMPRA; $ 167.720 
3372;COMPRA; $ 179.984 
4215;COMPRA; $ 76.190 
8570;AVANCE; $ 600.000 
8379;COMPRA; $ 299.135 
2804;COMPRA; $ 32.900 
9003;COMPRA; $ 147.470 
3558;COMPRA; $ 112.850 
9539;COMPRA; $ 10.970 
4151;COMPRA; $ 38.383 
8990;COMPRA; $ 93.280 
5388;COMPRA; $ 387.381 
4323;AVANCE; $ 500.000 
6190;COMPRA; $ 178.460 
5260;COMPRA; $ 33.580 
4336;COMPRA; $ 248.163 
5119;COMPRA; $ 271.240 
9853;AVANCE; $ 750.000 
3941;COMPRA; $ 11.643 
3443;AVANCE; $ 110.000 
6641;AVANCE; $ 90.000 
8542;COMPRA; $ 43.233 
7922;AVANCE; $ 400.000 
7330;COMPRA; $ 47.020 
5852;COMPRA; $ 112.740 
3088;COMPRA; $ 11.650 
7645;AVANCE; $ 400.000 
4013;COMPRA; $ 644.132 
2509;COMPRA; $ 10.500 
9743;AVANCE; $ 800.000 
4182;COMPRA; $ 109.409 
8578;AVANCE; $ 400.000 
8663;AVANCE; $ 400.000 
4051;AVANCE; $ 400.000 
3850;COMPRA; $ 160.380 
6410;COMPRA; $ 672.011 
5234;AVANCE; $ 100.000 
3089;AVANCE; $ 50.000 
8153;AVANCE; $ 500.000 
7911;AVANCE; $ 800.000 
9208;COMPRA; $ 82.495 
9551;COMPRA; $ 18.900 
9381;COMPRA; $ 112.807 
5756;COMPRA; $ 112.150 
6688;COMPRA; $ 499.900 
4854;COMPRA; $ 109.900 
5232;COMPRA; $ 101.950 
4335;COMPRA; $ 47.413 
5346;COMPRA; $ 3.433.500 
5305;COMPRA; $ 754.200 
9199;COMPRA; $ 483.950 
6529;COMPRA; $ 31.139 
4223;COMPRA; $ 759.953 
2477;AVANCE; $ 350.000 
5119;COMPRA; $ 124.960 
6188;COMPRA; $ 1.212.981 
5430;COMPRA; $ 858.850 
7117;COMPRA; $ 208.238 
7442;COMPRA; $ 193.500 
9528;AVANCE; $ 200.000 
3982;AVANCE; $ 500.000 
9634;COMPRA; $ 75.000 
5133;AVANCE; $ 800.000 
5367;AVANCE; $ 300.000 
5383;COMPRA; $ 551.930 
4825;COMPRA; $ 149.995 
6556;AVANCE; $ 800.000 
4052;AVANCE; $ 300.000 
8188;COMPRA; $ 61.493 
8677;AVANCE; $ 300.000 
2989;COMPRA; $ 186.630 
8417;AVANCE; $ 600.000 
7723;COMPRA; $ 243.834 
7806;COMPRA; $ 111.000 
5083;COMPRA; $ 550.000 
5263;COMPRA; $ 299.900 
9134;COMPRA; $ 100.000 
8186;COMPRA; $ 43.150 
8274;COMPRA; $ 179.009 
4358;COMPRA; $ 97.230 
4320;AVANCE; $ 100.000 
3440;COMPRA; $ 95.000 
5528;AVANCE; $ 650.000 
9359;COMPRA; $ 26.700 
9567;COMPRA; $ 229.922 
4014;COMPRA; $ 447.120 
7201;COMPRA; $ 159.000 
6137;COMPRA; $ 182.021 
7484;COMPRA; $ 279.805 
3157;AVANCE; $ 200.000 
5738;COMPRA; $ 1.000.000 
8200;COMPRA; $ 289.085 
6017;COMPRA; $ 140.000 
5683;AVANCE; $ 800.000 
3947;COMPRA; $ 139.850 
8590;COMPRA; $ 12.321 
9119;COMPRA; $ 499.120 
6057;COMPRA; $ 58.672 
4354;COMPRA; $ 123.201 
5208;COMPRA; $ 65.000 
3491;COMPRA; $ 26.000 
5871;AVANCE; $ 150.000 
3326;COMPRA; $ 26.570 
3100;AVANCE; $ 800.000 
5353;COMPRA; $ 41.280 
8249;COMPRA; $ 25.650 
5648;AVANCE; $ 150.000 
2559;COMPRA; $ 50.000 
3768;COMPRA; $ 212.850 
5304;COMPRA; $ 98.450 
5012;AVANCE; $ 120.000 
6495;COMPRA; $ 167.638 
9208;COMPRA; $ 16.900 
6852;COMPRA; $ 630.427 
6518;COMPRA; $ 10.680 
8953;COMPRA; $ 44.855 
5412;AVANCE; $ 600.000 
6697;COMPRA; $ 267.915 
3371;COMPRA; $ 261.800 
2919;COMPRA; $ 97.860 
3546;COMPRA; $ 23.940 
3481;COMPRA; $ 66.731 
6005;AVANCE; $ 100.000 
4699;COMPRA; $ 892.476 
9347;COMPRA; $ 1.899.900 
3172;COMPRA; $ 2.399.900 
6037;COMPRA; $ 419.760 
3576;AVANCE; $ 300.000 
5786;COMPRA; $ 83.895 
7594;COMPRA; $ 823.500 
7562;COMPRA; $ 31.562 
7472;AVANCE; $ 800.000 
5144;AVANCE; $ 300.000 
6612;AVANCE; $ 10.000 
3020;COMPRA; $ 1.600.900 
5191;COMPRA; $ 717.824 
4637;COMPRA; $ 300.000 
4808;COMPRA; $ 140.997 
3390;COMPRA; $ 86.215 
8718;COMPRA; $ 264.940 
6054;AVANCE; $ 200.000 
3744;COMPRA; $ 211.066 
5148;COMPRA; $ 535.631 
8930;COMPRA; $ 260.657 
3019;AVANCE; $ 500.000 
3380;AVANCE; $ 400.000 
4803;AVANCE; $ 250.000 
5834;COMPRA; $ 153.920 
6915;COMPRA; $ 79.220 
3814;COMPRA; $ 32.900 
8584;COMPRA; $ 29.528 
4719;AVANCE; $ 400.000 
8168;AVANCE; $ 800.000 
6735;COMPRA; $ 949.900 
8171;COMPRA; $ 54.650 
5227;COMPRA; $ 25.620 
7983;AVANCE; $ 170.000 
6049;COMPRA; $ 291.860 
4598;COMPRA; $ 209.020 
3608;COMPRA; $ 263.473 
5998;COMPRA; $ 444.535 
2825;COMPRA; $ 1.399.000 
8457;AVANCE; $ 800.000 
2943;AVANCE; $ 800.000 
3632;COMPRA; $ 227.010 
8556;COMPRA; $ 282.893 
7848;COMPRA; $ 179.994 
3739;COMPRA; $ 5.091.933 
9478;COMPRA; $ 999.900 
6167;COMPRA; $ 21.220 
8752;AVANCE; $ 600.000 
9760;COMPRA; $ 132.897 
5595;AVANCE; $ 50.000 
4202;COMPRA; $ 1.664.964 
5159;COMPRA; $ 681.938 
5311;COMPRA; $ 53.680 
5018;AVANCE; $ 800.000 
7214;AVANCE; $ 240.000 
3279;COMPRA; $ 38.800 
6076;COMPRA; $ 59.950 
6088;COMPRA; $ 57.314 
5334;COMPRA; $ 170.000 
6972;COMPRA; $ 111.713 
3583;AVANCE; $ 800.000 
8102;AVANCE; $ 500.000 
9018;COMPRA; $ 70.900 
6096;AVANCE; $ 50.000 
6201;AVANCE; $ 200.000 
6575;AVANCE; $ 330.000 
9036;COMPRA; $ 7.647 
9075;COMPRA; $ 1.065.607 
8073;AVANCE; $ 800.000 
5403;COMPRA; $ 1.599.900 
5241;COMPRA; $ 102.527 
2621;AVANCE; $ 210.000 
7541;COMPRA; $ 32.800 
2988;COMPRA; $ 499.900 
5338;COMPRA; $ 2.891.591 
6473;COMPRA; $ 324.315 
2905;AVANCE; $ 260.000 
6215;AVANCE; $ 800.000 
6448;COMPRA; $ 56.000 
4324;AVANCE; $ 200.000 
5760;COMPRA; $ 180.000 
9749;COMPRA; $ 93.900 
7042;AVANCE; $ 700.000 
9571;COMPRA; $ 90.346 
9237;AVANCE; $ 120.000 
6854;COMPRA; $ 24.990 
2462;AVANCE; $ 800.000 
4424;COMPRA; $ 15.500 
2513;COMPRA; $ 152.944 
2833;COMPRA; $ 599.900 
9321;COMPRA; $ 179.940 
6674;COMPRA; $ 459.766 
8090;AVANCE; $ 120.000 
9712;COMPRA; $ 22.500 
5371;COMPRA; $ 83.500 
6415;COMPRA; $ 188.982 
5723;COMPRA; $ 300.000 
8930;AVANCE; $ 100.000 
7717;COMPRA; $ 1.600.000 
3996;COMPRA; $ 215.348 
8198;COMPRA; $ 679.900 
6191;COMPRA; $ 33.300 
8291;AVANCE; $ 50.000 
7544;COMPRA; $ 34.278 
8759;COMPRA; $ 277.700 
9040;COMPRA; $ 139.035 
6991;COMPRA; $ 24.900 
8130;COMPRA; $ 1.500.647 
8252;COMPRA; $ 18.870 
3339;COMPRA; $ 200.000 
4545;COMPRA; $ 799.900 
2867;AVANCE; $ 800.000 
7597;AVANCE; $ 800.000 
8324;COMPRA; $ 20.390 
7888;COMPRA; $ 37.700 
9693;COMPRA; $ 66.977 
8412;AVANCE; $ 50.000 
