Id_tx;clase;valor
5012;AVANCE;120000
6495;COMPRA;167638
9208;COMPRA;16900
6852;COMPRA;630427
6518;COMPRA;10680
8953;COMPRA;44855
5412;AVANCE;600000
6697;COMPRA;267915
3371;COMPRA;261800
2919;COMPRA;97860
3546;COMPRA;23940
3481;COMPRA;66731
6005;AVANCE;100000
4699;COMPRA;892476
9347;COMPRA;1899900
3172;COMPRA;2399900
6037;COMPRA;419760
3576;AVANCE;300000
5786;COMPRA;83895
7594;COMPRA;823500
7562;COMPRA;31562
7472;AVANCE;800000
5144;AVANCE;300000
6612;AVANCE;10000
3020;COMPRA;1600900
5191;COMPRA;717824
4637;COMPRA;300000
4808;COMPRA;140997
3390;COMPRA;86215
8718;COMPRA;264940
6054;AVANCE;200000
3744;COMPRA;211066
5148;COMPRA;535631
8930;COMPRA;260657
3019;AVANCE;500000
3380;AVANCE;400000
4803;AVANCE;250000
5834;COMPRA;153920
6915;COMPRA;79220
3814;COMPRA;32900
8584;COMPRA;29528
4719;AVANCE;400000
8168;AVANCE;800000
6735;COMPRA;949900
8171;COMPRA;54650
5227;COMPRA;25620
7983;AVANCE;170000
6049;COMPRA;291860
4598;COMPRA;209020
3608;COMPRA;263473
5998;COMPRA;444535
2825;COMPRA;1399000
8457;AVANCE;800000
2943;AVANCE;800000
3632;COMPRA;227010
8556;COMPRA;282893
7848;COMPRA;179994
3739;COMPRA;5091933
9478;COMPRA;999900
6167;COMPRA;21220
8752;AVANCE;600000
9760;COMPRA;132897
5595;AVANCE;50000
4202;COMPRA;1664964
5159;COMPRA;681938
5311;COMPRA;53680
5018;AVANCE;800000
7214;AVANCE;240000
3279;COMPRA;38800
6076;COMPRA;59950
6088;COMPRA;57314
5334;COMPRA;170000
6972;COMPRA;111713
3583;AVANCE;800000
8102;AVANCE;500000
9018;COMPRA;70900
6096;AVANCE;50000
6201;AVANCE;200000
6575;AVANCE;330000
9036;COMPRA;7647
9075;COMPRA;1065607
8073;AVANCE;800000
5403;COMPRA;1599900
5241;COMPRA;102527
2621;AVANCE;210000
7541;COMPRA;32800
2988;COMPRA;499900
5338;COMPRA;2891591
6473;COMPRA;324315
2905;AVANCE;260000
6215;AVANCE;800000
6448;COMPRA;56000
4324;AVANCE;200000
5760;COMPRA;180000
9749;COMPRA;93900
7042;AVANCE;700000
9571;COMPRA;90346
9237;AVANCE;120000
6854;COMPRA;24990
2462;AVANCE;800000
4424;COMPRA;15500
2513;COMPRA;152944
2833;COMPRA;599900
9321;COMPRA;179940
6674;COMPRA;459766
8090;AVANCE;120000
9712;COMPRA;22500
5371;COMPRA;83500
6415;COMPRA;188982
5723;COMPRA;300000
8930;AVANCE;100000
7717;COMPRA;1600000
3996;COMPRA;215348
8198;COMPRA;679900
6191;COMPRA;33300
8291;AVANCE;50000
7544;COMPRA;34278
8759;COMPRA;277700
9040;COMPRA;139035
6991;COMPRA;24900
8130;COMPRA;1500647
8252;COMPRA;18870
3339;COMPRA;200000
4545;COMPRA;799900
2867;AVANCE;800000
7597;AVANCE;800000
8324;COMPRA;20390
7888;COMPRA;37700
9693;COMPRA;66977
8412;AVANCE;50000
3056;AVANCE;300000
4291;AVANCE;500000
6945;COMPRA;174245
5762;AVANCE;100000
4956;COMPRA;15000
5730;COMPRA;165337
4210;AVANCE;100000
4503;COMPRA;116125
9458;COMPRA;189972
7758;AVANCE;800000
4949;COMPRA;47670
8753;COMPRA;30000
8442;COMPRA;1000000
7895;COMPRA;2149800
8370;AVANCE;500000
9072;AVANCE;100000
5606;AVANCE;800000
6764;COMPRA;172277
3527;COMPRA;212910
7420;COMPRA;20930
8179;COMPRA;20030
5308;COMPRA;75000
5449;COMPRA;29700
5828;AVANCE;400000
8110;COMPRA;760000
3167;COMPRA;124600
9469;COMPRA;28500
9724;COMPRA;37500
2517;COMPRA;429380
3744;AVANCE;600000
7448;COMPRA;90177
7957;AVANCE;600000
5415;COMPRA;192079
8923;COMPRA;409552
8751;COMPRA;129500
7722;COMPRA;206947
7445;COMPRA;386550
7349;COMPRA;60038
5811;COMPRA;30950
8429;COMPRA;605040
7675;COMPRA;218175
5710;COMPRA;840256
8655;COMPRA;79104
5745;COMPRA;36000
4671;COMPRA;3000000
9327;COMPRA;295653
5377;COMPRA;131000
6685;COMPRA;85475
3958;COMPRA;72930
6132;COMPRA;161568
3884;COMPRA;68500
8254;COMPRA;218350
9456;COMPRA;247089
6523;COMPRA;51000
5113;COMPRA;156000
